UPC,ASIN,Description,Channel,Cost,Sell Price,Referral Fee,Fulfillment Fee,Profit/Unit,Margin %,ROI %,Units/mo,BSR,Amazon Buy Box,Verdict
035000510853,B0752JGTGX,COLGATE 8z T/P REG CAVITY PROTECTN,FBM,1.95,0.0,0.3,5.0,-7.25,0.0,-371.8,0,818555,False,skip
7702018980925,B004PXSY9M,GILLETTE 200ML SHAVE FOAM ORIGINAL,FBM,2.0,0.0,0.3,5.0,-7.3,0.0,-365.0,0,927729,False,skip
071662077082,B07V5724D3,CRAYOLA 8ct MARKERS CLASSIC COLORS,FBM,2.25,0.0,0.3,5.0,-7.55,0.0,-335.6,0,0,False,skip
300410113599,B0GN4DBLPZ,ORAL-B 4PK TB MED DEEP CLEAN DUAL,FBM,2.25,0.0,0.3,5.0,-7.55,0.0,-335.6,0,0,False,skip
603084063420,B08MRV674V,GARNIER 12z WHL BLND HLNG SH PMP,FBM,2.4,0.0,0.3,5.0,-7.7,0.0,-320.8,0,481858,False,skip
7702018980819,B014DGAIYE,GILLETTE 200ML SHAVE GEL SENSITIVE,FBM,2.4,0.0,0.3,5.0,-7.7,0.0,-320.8,0,0,False,skip
051131576346,B01LBJBVGK,3M SCOTCH MAGIC TAPE 32PC PDQ DISP,FBM,2.4,0.0,0.3,5.0,-7.7,0.0,-320.8,0,226189,False,skip
840204494478,B0C5N4XNQN,FIREFLY KIDS POWER TB SPONGEBOB,FBM,2.4,0.0,0.3,5.0,-7.7,0.0,-320.8,0,787294,False,skip
672935781356,B009OO03XW,CLOSE UP TB STYLE SOFT MASSAGE(24),FBM,0.65,0.0,0.3,7.0,-7.95,0.0,-1223.1,0,1207768,False,skip
047400690547,B0CRD39L64,GILLETTE 3.4z SKNGD SKIN MSTRZER,FBM,2.75,0.0,0.3,5.0,-8.05,0.0,-292.7,100,240616,False,skip
037000827573,B0H8PK3W4D,IVORY 4PK 4z ORG GENTLE BAR SOAP,FBM,3.0,0.0,0.3,5.0,-8.3,0.0,-276.7,0,0,False,skip
7702018840755,B09V1YKRLF,GILLETTE BLUE II 10PK RAZORS,FBM,3.5,0.0,0.3,5.0,-8.8,0.0,-251.4,0,487311,False,skip
035000510969,B073J1C7V3,COLGATE 8z T/P BSP WHTNG BRSK MINT,FBM,1.95,9.89,1.48,15.5,-9.04,-91.4,-463.8,0,46957,False,skip
037000003106,B07YF5KKCD,CREST 8.2z 4PK T/P REGULAR PASTE,FBM,1.75,0.0,0.3,7.0,-9.05,0.0,-517.1,50,99639,False,skip
047400675971,B0GYPZPCK2,GILLETTE 4CT VENUS 3 BLD PRDSE RZR,FBM,4.25,0.0,0.3,5.0,-9.55,0.0,-224.7,0,0,False,skip
7702018980833,B001XURH02,GILLETTE 200ML SHAVE GEL MSTRSING,FBM,2.4,0.0,0.3,7.0,-9.7,0.0,-404.2,0,0,False,skip
071249651032,B09HN98QQB,LOREAL 28z ELVIV CD DREAM CURL PMP,FBM,4.5,0.0,0.3,5.0,-9.8,0.0,-217.8,0,605873,False,skip
035000469458,B09D5MZHPH,COLGATE 3PK 6z TP BSP WHTNG PASTE,FBM,4.65,0.0,0.3,5.0,-9.95,0.0,-214.0,0,0,False,skip
046500816666,B000BQKJ90,RAID 18z FLYING INSECT OUTDOOR FRSH,FBM,4.75,0.0,0.3,5.0,-10.05,0.0,-211.6,0,0,False,skip
022796900906,B0719CJJ1T,OGX 13z SHMP COCONUT CURLS,FBM,4.75,0.0,0.3,5.0,-10.05,0.0,-211.6,0,1051317,False,skip
850050048213,B0H6WVWY53,DOVE 4PK 3.17z PINK BAR SOAP,FBM,2.92,0.0,0.3,7.0,-10.22,0.0,-350.0,0,0,False,skip
071662032807,B01698U718,CRAYOLA 8CT LARGE WASHABLE CRAYONS,FBM,1.65,7.45,1.12,15.5,-10.82,-145.2,-655.6,0,0,False,skip
037000122777,B07XY8JYNZ,CREST+ 5.7z 3PK TP CVTY PRTCT,FBM,4.5,0.0,0.3,7.0,-11.8,0.0,-262.2,0,488485,False,skip
035000469465,B087MSHGN4,COLGATE 3PK 6z TP REGLR CAVITY PRT,FBM,4.65,0.0,0.3,7.0,-11.95,0.0,-257.0,1000,22152,False,skip
030772011744,B0GS2NMWY3,OLD SPICE 12PK 3.17z SWAGGER SOAP,FBM,7.2,0.0,0.3,5.0,-12.5,0.0,-173.6,0,0,False,skip
030772182444,B0FPHTQYYD,NATIVE 16.5z SH WATRMELON,FBM,5.75,0.0,0.3,7.0,-13.05,0.0,-227.0,0,0,False,skip
